city,lat,lng,id
Centreville,38.8391,-77.4388,1840006015
Union City,37.603,-122.0187,1840021539
Owensboro,37.7574,-87.1173,1840014340
Jackson,35.6535,-88.8353,1840014528
Cleveland,35.1817,-84.8707,1840014603
Wausau,44.962,-89.6459,1840002163
Camden,39.9362,-75.1073,1840001507
Anniston,33.6712,-85.8136,1840006563
Evanston,42.0463,-87.6942,1840008129
Apple Valley,34.5328,-117.2104,1840021733
Mansfield,40.7656,-82.5275,1840000960
Caguas,18.2319,-66.0388,1630023540
Schaumburg,42.0307,-88.0838,1840011319
Pocatello,42.8724,-112.4646,1840013376
Woodbury,44.9056,-92.923,1840009998
Southfield,42.4765,-83.2605,1840002431
Ellicott City,39.2773,-76.8344,1840005802
Dale City,38.6473,-77.3459,1840006094
Maple Grove,45.1089,-93.4626,1840008923
Pittsburg,38.0182,-121.8964,1840020282
New Britain,41.6758,-72.7862,1840004774
Morgantown,39.638,-79.9468,1840005647
Mansfield,32.569,-97.1211,1840020702
Hammond,30.5061,-90.4563,1840013908
Dothan,31.2335,-85.4069,1840001518
Harrisonburg,38.4361,-78.8735,1840003844
Wenatchee,47.4356,-120.3283,1840021074
Waukesha,43.0087,-88.2464,1840003008
Pawtucket,41.8744,-71.3743,1840003285
Redmond,47.6762,-122.1169,1840019835
Lauderhill,26.1605,-80.2242,1840015146
Sumter,33.9392,-80.393,1840015612
Redlands,34.0511,-117.1712,1840020412
Daphne,30.6286,-87.8866,1840006178
Mount Vernon,48.4202,-122.3115,1840019774
Weston,26.1006,-80.4054,1840016003
St. Charles,38.7954,-90.5157,1840009719
Janesville,42.6855,-89.0136,1840002467
Sherman,33.6274,-96.6218,1840021953
North Richland Hills,32.8605,-97.218,1840020703
Broomfield,39.9541,-105.0527,1840018781
El Paso de Robles,35.6394,-120.656,1840074847
Bristol,36.5572,-82.2154,1840013301
Wilmington,39.7415,-75.5413,1840005579
Casas Adobes,32.3423,-111.0114,1840018108
Walnut Creek,37.9024,-122.0398,1840021531
Poinciana,28.1217,-81.482,1840014132
Lynwood,33.924,-118.2017,1840020492
Glen Burnie,39.1559,-76.6072,1840005917
Lehi,40.4136,-111.8726,1840020168
Passaic,40.8574,-74.1282,1840000837
Homestead,25.4665,-80.4472,1840015159
West Bend,43.4184,-88.1824,1840002829
Delray Beach,26.455,-80.0905,1840015123
Sheboygan,43.7403,-87.7316,1840002628
Lake Elsinore,33.6847,-117.3344,1840020560
Daytona Beach,29.1994,-81.0982,1840015068
Los Lunas,34.8115,-106.7803,1840022814
Lima,40.741,-84.1121,1840002785
Decatur,34.573,-86.9906,1840001403
Rocklin,38.8075,-121.2488,1840020232
Rogers,36.3172,-94.1526,1840014444
Castle Rock,39.3763,-104.8535,1840022455
Hanover,39.8117,-76.9835,1840001450
Bossier City,32.5227,-93.6666,1840013790
Dubuque,42.5008,-90.7067,1840000438
Rockville,39.0834,-77.1552,1840005849
Victoria,28.8285,-96.985,1840023044
Saratoga Springs,43.0674,-73.7775,1840000369
Guaynabo,18.3839,-66.1134,1630023575
Gaithersburg,39.1346,-77.2132,1840005848
Union City,40.7674,-74.0323,1840001034
Ames,42.0259,-93.6215,1840007019
West Des Moines,41.5522,-93.7805,1840010185
South San Francisco,37.6536,-122.4197,1840021552
Yorba Linda,33.889,-117.7714,1840021970
Casper,42.842,-106.3207,1840038324
Palatine,42.1181,-88.043,1840011311
Corvallis,44.5697,-123.278,1840018611
Ankeny,41.7285,-93.6033,1840007066
Mount Vernon,40.9136,-73.8291,1840000781
Rowlett,32.9157,-96.5488,1840020711
Lakeville,44.6774,-93.252,1840007859
Alpharetta,34.0704,-84.2739,1840013659
Longview,46.1461,-122.9629,1840019904
DeKalb,41.9313,-88.7482,1840007033
Petaluma,38.2423,-122.6267,1840020244
Redondo Beach,33.8574,-118.3766,1840020509
Tamarac,26.2056,-80.2542,1840016001
Laguna Niguel,33.5275,-117.705,1840020589
Eagan,44.8169,-93.1638,1840007852
Kenner,30.0109,-90.2549,1840015047
Bay City,43.5903,-83.8886,1840002583
North Little Rock,34.7808,-92.2371,1840014632
Sammamish,47.6017,-122.0416,1840021115
Shawnee,39.0158,-94.8076,1840001641
Jupiter,26.9199,-80.1128,1840017255
Doral,25.8151,-80.3565,1840015148
Florence-Graham,33.9682,-118.2447,1840037057
Carbondale,37.7221,-89.2238,1840007560
Blaine,45.1696,-93.2077,1840006719
Weirton,40.406,-80.5671,1840005405
Tulare,36.1996,-119.34,1840021638
Wellington,26.6461,-80.2699,1840018311
Pflugerville,30.452,-97.6022,1840020892
Palo Alto,37.3913,-122.1468,1840020333
Schenectady,42.8025,-73.9276,1840000395
Great Falls,47.5022,-111.2995,1840019839
Michigan City,41.7099,-86.8705,1840013869
Bayonne,40.6661,-74.1141,1840003595
Eden Prairie,44.8488,-93.4595,1840007821
Port Orange,29.1084,-81.0137,1840015077
Dublin,37.7161,-121.8963,1840018916
Grand Forks,47.9218,-97.0886,1840000101
Noblesville,40.0354,-86.0042,1840013891
San Clemente,33.4498,-117.6103,1840021962
Brentwood,37.9355,-121.7191,1840018904
Carmichael,38.6337,-121.323,1840017579
East Orange,40.7651,-74.2117,1840002792
Eastvale,33.9617,-117.5802,1840028421
Chapel Hill,35.927,-79.0391,1840016152
Rocky Mount,35.9676,-77.8048,1840014490
Haverhill,42.7838,-71.0871,1840002450
Beloit,42.523,-89.0184,1840002471
Glens Falls,43.3109,-73.6459,1840000345
Brentwood,40.7839,-73.2522,1840005021
Fairbanks,64.8353,-147.6534,1840023463
Springfield,44.0538,-122.981,1840021263
Bethesda,38.9866,-77.1188,1840005826
Johnstown,40.3258,-78.9193,1840001116
Dundalk,39.2703,-76.4942,1840005681
Castro Valley,37.7091,-122.0631,1840017620
Coon Rapids,45.1755,-93.3095,1840006714
Elmira,42.0938,-76.8097,1840000472
Mankato,44.1712,-93.9773,1840008975
Albany,44.6274,-123.0966,1840018605
North Miami,25.9007,-80.1686,1840015154
Encinitas,33.049,-117.2613,1840020619
Skokie,42.0359,-87.74,1840011321
Leander,30.5728,-97.8618,1840020877
Parkersburg,39.2624,-81.542,1840005786
Waltham,42.3889,-71.2423,1840000428
Port Charlotte,26.9918,-82.114,1840014200
Palm Harbor,28.0847,-82.7481,1840014143
San Luis Obispo,35.2669,-120.6691,1840021734
Sebring,27.477,-81.453,1840015986
Council Bluffs,41.2369,-95.8517,1840007117
Hamilton,39.3938,-84.5653,1840003803
Moore,35.3293,-97.4758,1840020449
Pico Rivera,33.9902,-118.0888,1840020506
Casa Grande,32.9068,-111.7624,1840019364
Monessen,40.1519,-79.8828,1840001146
Montebello,34.0155,-118.1108,1840020499
Rome,34.2661,-85.1862,1840014681
The Hammocks,25.67,-80.4483,1840029009
Millcreek,40.6892,-111.8291,1840018744
Sanford,28.7893,-81.276,1840015958
National City,32.6654,-117.0983,1840020622
Mayagüez,18.2003,-67.1397,1630035520
Burnsville,44.7648,-93.2795,1840006766
Coconut Creek,26.2803,-80.1842,1840015132
Morristown,36.2046,-83.3006,1840014467
Reston,38.9497,-77.3461,1840006025
Lakewood,47.1628,-122.5299,1840019860
Spring,30.0613,-95.383,1840019615
Gadsden,34.009,-86.0156,1840006332
Taylor,42.226,-83.2688,1840003965
Novi,42.4786,-83.4893,1840002423
Marietta,33.9533,-84.5422,1840015633
Hot Springs,34.4892,-93.0501,1840014670
Woodland,38.6712,-121.75,1840021485
Fountainebleau,25.7723,-80.3458,1840028983
La Habra,33.9278,-117.9513,1840020585
Malden,42.4305,-71.0576,1840000430
South Whittier,33.9336,-118.0311,1840019209
Commerce City,39.8642,-104.8434,1840018785
South Hill,47.1203,-122.2848,1840037886
Bristol,41.6812,-72.9407,1840004772
Columbus,39.2093,-85.9183,1840013714
West Allis,43.0068,-88.0296,1840003034
Taylorsville,40.657,-111.9493,1840021387
Bangor,44.8322,-68.7906,1840000238
Monterey Park,34.0497,-118.1326,1840020500
Greenwood,39.6019,-86.1073,1840007332
Bartlett,35.2337,-89.8195,1840013472
Bradenton,27.49,-82.5739,1840014173
Pontiac,42.6493,-83.2878,1840002427
Staunton,38.1593,-79.0611,1840001670
Meriden,41.5367,-72.7944,1840004848
Gardena,33.8944,-118.3073,1840020482
Apex,35.7239,-78.8728,1840015355
Royal Oak,42.5084,-83.1539,1840002430
Cupertino,37.3168,-122.0465,1840018950
La Mesa,32.7703,-117.0204,1840020625
Benton Harbor,42.1159,-86.4488,1840003215
St. Clair Shores,42.4921,-82.8957,1840003093
Des Plaines,42.0345,-87.9009,1840007032
Lewiston,44.0915,-70.1681,1840000320
Margate,26.2466,-80.2119,1840015999
Midland,43.6241,-84.2319,1840002660
Carson City,39.1512,-119.7474,1840003826
Bowie,38.9569,-76.7409,1840005970
Middletown,41.4459,-74.4236,1840000585
Caldwell,43.6453,-116.6591,1840018641
San Rafael,37.9905,-122.5222,1840021513
Richland,46.2824,-119.2938,1840019889
St. Peters,38.7824,-90.6061,1840009721
Wesley Chapel,28.2106,-82.3238,1840014118
Hendersonville,36.3063,-86.5998,1840014419
White Plains,41.022,-73.7549,1840003477
Huntersville,35.4058,-80.8727,1840016349
Santee,32.8554,-116.9851,1840021992
Jefferson City,38.5676,-92.1759,1840008615
Beckley,37.7878,-81.1841,1840006350
Arcadia,34.1342,-118.0373,1840019223
Titusville,28.5727,-80.8193,1840015962
Cartersville,34.1639,-84.8007,1840014701
Walla Walla,46.067,-118.3366,1840021174
Orland Park,41.6074,-87.8619,1840011310
Towson,39.3944,-76.619,1840005695
Weymouth,42.1984,-70.9466,1840132442
Parker,39.5084,-104.7753,1840022454
Palm Beach Gardens,26.8466,-80.1679,1840015125
Bozeman,45.6832,-111.0552,1840018509
East Stroudsburg,41.0023,-75.1779,1840003507
Huntington Park,33.98,-118.2167,1840019235
Taunton,41.9036,-71.0943,1840003220
Midwest City,35.463,-97.3709,1840020425
Medford,42.4234,-71.1087,1840000431
Goldsboro,35.3778,-77.972,1840013432
Euless,32.8508,-97.0799,1840020693
Manhattan,39.1886,-96.6046,1840001589
Shoreline,47.7564,-122.3426,1840021118
Lake Havasu City,34.5006,-114.3113,1840021044
Smyrna,33.8633,-84.5168,1840015634
Cape Girardeau,37.3108,-89.5597,1840007598
Tamiami,25.7556,-80.4016,1840029085
Kendale Lakes,25.7081,-80.4078,1840029045
Grants Pass,42.4333,-123.3317,1840020087
Blue Springs,39.0124,-94.2721,1840007396
Southaven,34.9514,-89.9787,1840015519
Tinley Park,41.567,-87.805,1840011331
Diamond Bar,33.9991,-117.8161,1840019244
Pittsfield,42.4517,-73.2605,1840003116
Eagle Pass,28.7125,-100.484,1840019690
New Brunswick,40.487,-74.445,1840001339
Lenexa,38.9609,-94.8018,1840001639
Hazleton,40.9504,-75.9724,1840000753
Twin Falls,42.5645,-114.4615,1840021301
Brookhaven,33.8744,-84.3314,1840029224
Novato,38.092,-122.5576,1840020260
Tigard,45.4237,-122.7845,1840021206
Highland,34.1113,-117.1654,1840020405
Fountain Valley,33.7105,-117.9514,1840020575
Dearborn Heights,42.3164,-83.2769,1840003970
Grapevine,32.9343,-97.0744,1840020697
Fond du Lac,43.7718,-88.4396,1840002603
Hacienda Heights,33.997,-117.9728,1840017921
Ithaca,42.4442,-76.5032,1840000442
Apple Valley,44.7457,-93.2006,1840006768
Chicopee,42.1764,-72.5719,1840000462
Oak Lawn,41.7139,-87.7528,1840011306
Cathedral City,33.8363,-116.4642,1840019293
Delano,35.767,-119.2637,1840019151
Bentonville,36.3546,-94.2306,1840013319
Stonecrest,33.6842,-84.1372,1840029466
Kettering,39.6957,-84.1495,1840003783
Colton,34.0538,-117.3254,1840019120
Kingston,41.9295,-73.9968,1840000493
West Haven,41.2739,-72.9672,1840004852
St. Cloud,28.2294,-81.2829,1840015971
Normal,40.5218,-88.9881,1840009401
Berwyn,41.8433,-87.7909,1840007027
Milford,41.2256,-73.0616,1840028594
Aloha,45.492,-122.8726,1840017414
Arroyo Grande,35.1241,-120.5845,1840019125
Minnetonka,44.9322,-93.4598,1840007831
Rosemead,34.0689,-118.0823,1840020495
Paramount,33.8976,-118.1652,1840020504
Yucaipa,34.0336,-117.0429,1840021732
Brunswick,31.145,-81.474,1840013875
Williamsport,41.2398,-77.0371,1840000637
Elyria,41.3761,-82.1063,1840000643
Leesburg,39.1058,-77.5544,1840005872
Mount Prospect,42.0641,-87.9375,1840011300
Pinellas Park,27.8589,-82.7078,1840015112
Bellevue,41.1535,-95.9357,1840007142
West Sacramento,38.5557,-121.5504,1840021483
Apopka,28.7014,-81.5304,1840014093
Lewiston,46.3934,-116.9934,1840019897
Grand Island,40.9214,-98.3584,1840000956
Palm Desert,33.7378,-116.3695,1840020555
Milford city ,41.2256,-73.0625,1840028605
Watertown,43.9734,-75.9094,1840002200
Little Elm,33.1856,-96.929,1840020640
Chambersburg,39.9315,-77.6556,1840001410
Revere,42.4192,-71.0036,1840000457
Peabody,42.5335,-70.9724,1840000414
Wylie,33.0362,-96.5161,1840022018
Beaufort,32.4597,-80.7235,1840013818
Aspen Hill,39.0928,-77.0823,1840005825
DeSoto,32.5992,-96.8633,1840019441
Helena,46.5965,-112.0202,1840019820
Edina,44.8914,-93.3602,1840007822
Wheaton,41.8561,-88.1083,1840010166
West New York,40.7856,-74.0093,1840001035
Hoboken,40.7453,-74.0279,1840003599
Lacey,47.046,-122.7934,1840019866
Summerville,33.0015,-80.1799,1840016886
Oak Park,41.8872,-87.7899,1840011307
Maricopa,33.0404,-112.0006,1840020629
Lompoc,34.6618,-120.4714,1840020468
Kentwood,42.8852,-85.5925,1840002930
Levittown,40.1537,-74.853,1840005408
Sierra Vista,31.563,-110.3153,1840022103
Levittown,40.7241,-73.5125,1840005270
Madison,34.7114,-86.7626,1840015524
Smyrna,35.9722,-86.5253,1840017758
Glendora,34.1449,-117.8468,1840020484
Burien,47.4762,-122.3394,1840018420
Perth Amboy,40.5203,-74.2724,1840001340
Herriman,40.4899,-112.0171,1840020155
Farmington,36.7555,-108.1823,1840020349
New Bern,35.0955,-77.0723,1840014591
Placentia,33.8807,-117.8553,1840020583
Hinesville,31.8247,-81.6135,1840014931
Beaumont,33.9076,-116.9766,1840019298
Collierville,35.0471,-89.6988,1840016403
West Lafayette,40.4432,-86.9239,1840010430
Florissant,38.7996,-90.3269,1840008586
Hoffman Estates,42.0639,-88.1468,1840011263
Queen Creek,33.2386,-111.6343,1840021944
Aliso Viejo,33.5792,-117.7289,1840019321
Kannapolis,35.4764,-80.6403,1840014560
Methuen Town,42.734,-71.1889,1840031195
Sahuarita,31.9323,-110.9654,1840022102
Traverse City,44.7547,-85.6035,1840003946
Severn,39.1355,-76.6958,1840005925
Catalina Foothills,32.3041,-110.8835,1840018110
Galveston,29.2487,-94.891,1840020970
Country Club,25.9407,-80.3102,1840029029
Cookeville,36.1484,-85.5114,1840014470
Mishawaka,41.6736,-86.1669,1840014695
Rowland Heights,33.9716,-117.8911,1840019211
Plainfield,40.6154,-74.4157,1840001090
Bullhead City,35.1205,-114.546,1840019748
Stillwater,36.1316,-97.074,1840021675
Forney,32.744,-96.4529,1840020734
Wheaton,39.0492,-77.0572,1840031295
Azusa,34.1386,-117.9124,1840019226
North Bethesda,39.0393,-77.1191,1840031494
Cerritos,33.8677,-118.0686,1840019215
Ashburn,39.03,-77.4711,1840024495
Bloomsburg,41.0027,-76.4561,1840000811
Morehead City,34.7308,-76.7387,1840016482
Coral Gables,25.7037,-80.2715,1840015147
Enid,36.4061,-97.8701,1840020373
Lakewood,41.4824,-81.8008,1840000608
Oroville,39.4999,-121.5634,1840020182
Wilson,35.7312,-77.9284,1840015383
Lawrence,39.8674,-85.9905,1840008434
Portage,42.2,-85.5906,1840003183
Minot,48.2375,-101.2781,1840000053
Dunwoody,33.9418,-84.3122,1840022929
Poway,32.9871,-117.0201,1840020624
San Jacinto,33.797,-116.9916,1840021936
Troy,42.7354,-73.6751,1840003087
Newark,37.5204,-122.0312,1840020295
Cuyahoga Falls,41.1641,-81.5207,1840000795
Downers Grove,41.7949,-88.017,1840011404
Bedford,32.8464,-97.135,1840019424
Reedley,36.5987,-119.4473,1840020320
Dublin,40.1112,-83.1454,1840008389
Marana,32.4355,-111.1558,1840023057
Cypress,33.8171,-118.0386,1840019327
Hollister,36.8563,-121.3981,1840020354
Murray,40.6498,-111.8874,1840020159
Roswell,33.373,-104.5294,1840020549
Pascagoula,30.3665,-88.5507,1840015018
Tuckahoe,37.5878,-77.5858,1840006395
Ceres,37.5953,-120.9625,1840018910
St. Louis Park,44.9488,-93.3649,1840008935
Rio Grande City,26.3808,-98.8215,1840021016
Draper,40.4957,-111.8605,1840018747
Palm Springs,33.8017,-116.5382,1840020556
Paducah,37.0711,-88.6436,1840014388
Findlay,41.0467,-83.6379,1840000886
University,28.0771,-82.4335,1840073852
Bel Air South,39.5051,-76.3197,1840073592
Antelope,38.7153,-121.361,1840022490
Kyle,29.9937,-97.8859,1840020907
Monroe,41.9154,-83.385,1840003987
Lincoln,38.8759,-121.2916,1840020231
Ocoee,28.5787,-81.5338,1840015098
Burleson,32.517,-97.3343,1840019467
La Mirada,33.9025,-118.0093,1840020512
Farmers Branch,32.9272,-96.8804,1840020706
East Lansing,42.748,-84.4835,1840003101
Uniontown,39.8994,-79.7244,1840000671
Jeffersonville,38.3376,-85.7026,1840008642
Winder,33.9917,-83.7218,1840015623
Wauwatosa,43.0615,-88.0347,1840003033
Littleton,39.5915,-105.0188,1840020213
Cumberland,39.6515,-78.7585,1840005621
Cedar Hill,32.581,-96.9591,1840019433
Carrollton,33.5817,-85.0837,1840014801
Rancho Santa Margarita,33.6318,-117.5989,1840020584
Beavercreek,39.731,-84.0624,1840007312
Niagara Falls,43.0921,-79.0147,1840000371
McLean,38.9436,-77.1943,1840006018
North Highlands,38.6713,-121.3721,1840018841
East Providence,41.8065,-71.3565,1840003288
Florin,38.4832,-121.4042,1840017581
East Honolulu,21.2975,-157.7211,1840039181
Chesterfield,38.6588,-90.5804,1840007446
Covina,34.0903,-117.8817,1840019241
Bothell,47.7735,-122.2044,1840018419
Glenview,42.0825,-87.8216,1840011280
Mentor,41.6895,-81.3361,1840000539
Keller,32.9337,-97.2255,1840019428
Danville,40.1423,-87.6114,1840007235
Spring Hill,35.7438,-86.9116,1840015386
Roseville,42.5074,-82.9369,1840003092
Elmhurst,41.8973,-87.9432,1840008142
New Philadelphia,40.486,-81.4402,1840001281
Sandusky,41.4437,-82.7149,1840003433
El Dorado Hills,38.675,-121.049,1840017565
Salina,38.8137,-97.6143,1840001647
Euclid,41.5904,-81.5188,1840000600
Kingman,35.217,-114.0105,1840021043
Everett,42.4064,-71.0545,1840000425
Farmington,37.7821,-90.4288,1840008686
Weatherford,32.7536,-97.7723,1840022041
Middletown,41.5476,-72.6549,1840004844
Roseburg,43.2232,-123.3518,1840020034
Biloxi,30.4422,-88.9512,1840013948
Leavenworth,39.3239,-94.924,1840001591
Fort Pierce,27.4256,-80.3431,1840014178
Winter Garden,28.5421,-81.5966,1840015965
Oro Valley,32.4208,-110.9768,1840023058
Morgan Hill,37.1326,-121.6417,1840020331
Potomac,39.0141,-77.1943,1840005837
Pinehurst,35.1922,-79.4684,1840017852
Danville,36.5831,-79.4087,1840003878
Rockwall,32.9169,-96.4377,1840020717
Coachella,33.6905,-116.143,1840019294
Wake Forest,35.9629,-78.5141,1840016199
Pearl City,21.4031,-157.9566,1840023251
Tupelo,34.2692,-88.7318,1840015561
Attleboro,41.9311,-71.295,1840000496
Pine Bluff,34.2116,-92.0178,1840014699
Oakland Park,26.178,-80.1528,1840015139
Marion,40.5933,-83.1237,1840008332
Hilo,19.6886,-155.0864,1840023193
Lufkin,31.3217,-94.7277,1840020840
Altadena,34.1928,-118.1345,1840017918
Manitowoc,44.0991,-87.6811,1840002213
Lake Ridge,38.6843,-77.3059,1840006099
Selma,36.5715,-119.6143,1840021567
Strongsville,41.3128,-81.8313,1840003415
Danville,37.8121,-121.9698,1840021532
Quincy,39.9335,-91.3799,1840009466
Lancaster,39.7249,-82.6049,1840003781
Riverton,40.5177,-111.9635,1840020157
The Colony,33.0925,-96.8977,1840022005
Urbandale,41.639,-93.7813,1840010184
Plainfield,41.6206,-88.2252,1840011495
Lombard,41.8742,-88.0157,1840011402
Prescott,34.585,-112.4475,1840020436
North Lauderdale,26.2113,-80.2209,1840015138
Eureka,40.7942,-124.1568,1840009558
Hackensack,40.889,-74.0461,1840003556
Sayreville,40.4656,-74.3237,1840001332
Altamonte Springs,28.6615,-81.3953,1840014072
Del Rio,29.3708,-100.88,1840019607
Cleveland Heights,41.5112,-81.5636,1840000597
Bountiful,40.8722,-111.8647,1840018737
Desert Hot Springs,33.9551,-116.543,1840019306
Peachtree Corners,33.967,-84.2319,1840029447
Haltom City,32.8176,-97.2707,1840020698
Ormond Beach,29.296,-81.1003,1840015076
Cutler Bay,25.5765,-80.3356,1840017276
Trujillo Alto,18.3601,-66.0103,1630023656
Adrian,41.8994,-84.0446,1840003226
Goose Creek,32.9925,-80.0054,1840013761
Moorhead,46.8673,-96.7461,1840007731
Westfield,40.0333,-86.1532,1840010500
Concord,43.2305,-71.5595,1840002747
Annandale,38.8324,-77.196,1840006011
Rohnert Park,38.348,-122.6964,1840020243
Brea,33.9254,-117.8656,1840019323
Klamath Falls,42.2191,-121.7754,1840020054
Salem,42.5129,-70.902,1840000410
Channelview,29.7914,-95.1145,1840018253
North Miami Beach,25.9302,-80.166,1840015155
Whitney,36.1005,-115.038,1840033834
Freeport,40.6515,-73.585,1840005288
Centralia,46.7226,-122.9696,1840018471
Gallatin,36.3782,-86.4696,1840013295
Stevens Point,44.5241,-89.5508,1840002320
San Bruno,37.6254,-122.4313,1840021549
Burke,38.7773,-77.2633,1840006014
Brentwood,35.9918,-86.7758,1840013381
North Fort Myers,26.7243,-81.8491,1840014222
Hicksville,40.7637,-73.5245,1840005266
West Babylon,40.7112,-73.3567,1840005109
Edmonds,47.8115,-122.3533,1840037645
Apache Junction,33.3985,-111.5351,1840019365
Fairfield,39.3301,-84.5409,1840003802
Oakley,37.9929,-121.6951,1840020279
Hutchinson,38.0671,-97.9081,1840001673
Greenwood,34.1945,-82.1542,1840013626
Richmond,39.8318,-84.8905,1840014176
Linden,40.6251,-74.2381,1840001094
Puyallup,47.1794,-122.2902,1840019859
Huntsville,30.705,-95.5544,1840019565
Urbana,40.1106,-88.1972,1840010451
Beverly,42.5681,-70.8627,1840000411
Clovis,34.4376,-103.1923,1840019195
Statesboro,32.4376,-81.775,1840015801
Hobbs,32.7282,-103.16,1840020616
McMinnville,45.211,-123.1918,1840019956
Schertz,29.5649,-98.2537,1840022213
Bell Gardens,33.9663,-118.155,1840019229
Oviedo,28.658,-81.1872,1840015089
Odenton,39.0661,-76.6939,1840005912
Grove City,39.8659,-83.0694,1840007264
Campbell,37.2802,-121.9538,1840018949
Wentzville,38.8152,-90.8667,1840010717
Woonsocket,42.001,-71.4993,1840003290
La Quinta,33.6536,-116.2785,1840020559
